taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
1323168	Tetramorium bessonii Forel, 1891	1323168	Tetramorium bessonii Forel, 1891	266	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium bessonii	1323168	
1323531	Tetramorium adelphon Bolton, 1979	1323531	Tetramorium adelphon Bolton, 1979	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium adelphon	1323531	
1324418	Crematogaster modiglianii Emery, 1900	1324418	Crematogaster modiglianii Emery, 1900	145	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster modiglianii	1324418	
1325157	Crematogaster atitlanica Wheeler, 1936	1325157	Crematogaster atitlanica Wheeler, 1936	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster atitlanica	1325157	
1325622	Dorymyrmex antarcticus Forel, 1904	1325622	Dorymyrmex antarcticus Forel, 1904	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Dorymyrmex	1325593	Dorymyrmex antarcticus	1325622	
1326078	Iridomyrmex cappoinclinus Shattuck, 1993	1326078	Iridomyrmex cappoinclinus Shattuck, 1993	15	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Iridomyrmex	1326011	Iridomyrmex cappoinclinus	1326078	
1326251	Cerapachys indicus Brown, 1975	1326251	Cerapachys indicus Brown, 1975	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Cerapachys	1326115	Cerapachys indicus	1326251	
1326605	Gnamptogenys lanei Kempf, 1960	1326605	Gnamptogenys lanei Kempf, 1960	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Gnamptogenys	1326511	Gnamptogenys lanei	1326605	
1326795	Hypoponera opacior (Forel, 1893)	1326795	Hypoponera opacior (Forel, 1893)	5661	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Hypoponera	1326614	Hypoponera opacior	1326795	
1327036	Pseudomyrmex opaciceps Ward, 1993	1327036	Pseudomyrmex opaciceps Ward, 1993	38	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pseudomyrmex	1327003	Pseudomyrmex opaciceps	1327036	
1327204	Acanthostichus femoralis Kusnezov, 1962	1327204	Acanthostichus femoralis Kusnezov, 1962	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Acanthostichus	1327200	Acanthostichus femoralis	1327204	
1327261	Myrmoteras iriodum Moffett, 1985	1327261	Myrmoteras iriodum Moffett, 1985	11	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myrmoteras	1327250	Myrmoteras iriodum	1327261	
5033383	Camponotus holosericeus Emery, 1889	5033383	Camponotus holosericeus Emery, 1889	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus holosericeus	5033383	
6246240	Messor arenarius diabolus Santschi, 1938	6246240	Messor arenarius diabolus Santschi, 1938	4	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Messor	1316342	Messor arenarius	1316402	
6246277	Bothriomyrmex pusillus aequalis Forel, 1902	6246277	Bothriomyrmex pusillus aequalis Forel, 1902	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Bothriomyrmex	1316111	Bothriomyrmex pusillus	1316129	
6246477	Iridomyrmex rufoniger suchieri Forel, 1907	6246477	Iridomyrmex rufoniger suchieri Forel, 1907	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Iridomyrmex	1326011	Iridomyrmex rufoniger	1326026	
7443709	Epitritus mandibularis Emery, 1869	7443709	Epitritus mandibularis Emery, 1869	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Epitritus	4673080	Epitritus mandibularis	7443709	
7507864	Pheidole renae	7507864	Pheidole renae	36	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole renae	7507864	
7701763	Leptogenys stuhlmanni var. opalescens	7701763	Leptogenys stuhlmanni var. opalescens	2	VARIETY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptogenys	1321215	Leptogenys stuhlmanni	1321433	
7729807	Polyrhachis lumi	7729807	Polyrhachis lumi	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis lumi	7729807	
8688707	Dolichoderus omicron	8688707	Dolichoderus omicron	33	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Dolichoderus	1314182	Dolichoderus omicron	8688707	
8770640	Pseudomyrma maligna Wheeler, 1921	1327023	Pseudomyrmex malignus (Wheeler, 1921)	13	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pseudomyrmex	1327003	Pseudomyrmex malignus	1327023	
9289098	Nylanderia fulva (Mayr, 1862)	1325576	Paratrechina fulva (Mayr, 1862)	461	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Paratrechina	1325421	Paratrechina fulva	1325576	
9532810	Formica rufifrons Smith, 1860	5033884	Camponotus rufifrons (Smith, 1860)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus rufifrons	5033884	
9553093	Tetramorium diomedeum Emery, 1908	9553093	Tetramorium diomedeum Emery, 1908	38	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium diomedeum	9553093	
10737619	Crematogaster teranishii	10737619	Crematogaster teranishii	296	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster teranishii	10737619	
10933403	Messor caducus (Motschoulsky, 1839)	10933403	Messor caducus (Motschoulsky, 1839)	1	SPECIES	DOUBTFUL	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Messor	1316342	Messor caducus	10933403	
1314672	Monomorium taprobanae Forel, 1913	1314672	Monomorium taprobanae Forel, 1913	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Monomorium	1314419	Monomorium taprobanae	1314672	
1314845	Formica robusta Carpenter, 1930	1314845	Formica robusta Carpenter, 1930	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Formica	1314840	Formica robusta	1314845	
1315991	Aphaenogaster araneoides Emery, 1890	1315991	Aphaenogaster araneoides Emery, 1890	489	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Aphaenogaster	1315863	Aphaenogaster araneoides	1315991	
1316223	Anonychomyrma froggatti (Forel, 1902)	1316223	Anonychomyrma froggatti (Forel, 1902)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Anonychomyrma	1316194	Anonychomyrma froggatti	1316223	
1316577	Acropyga paludis Weber, 1944	1316577	Acropyga paludis Weber, 1944	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Acropyga	1316546	Acropyga paludis	1316577	
1316776	Adelomyrmex hirsutus Mann, 1921	1316776	Adelomyrmex hirsutus Mann, 1921	34	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Adelomyrmex	1316772	Adelomyrmex hirsutus	1316776	
1316834	Tapinoma atriceps Emery, 1888	1316834	Tapinoma atriceps Emery, 1888	56	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tapinoma	1316784	Tapinoma atriceps	1316834	
1317361	Belonopelta deletrix Mann, 1922	1317361	Belonopelta deletrix Mann, 1922	282	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Belonopelta	1317360	Belonopelta deletrix	1317361	
1317906	Dorylus laevigatus (Smith, 1857)	1317906	Dorylus laevigatus (Smith, 1857)	20	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Dorylus	1317800	Dorylus laevigatus	1317906	
1318333	Polyrhachis rustica Kohout, 1990	1318333	Polyrhachis rustica Kohout, 1990	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis rustica	1318333	
1318665	Polyrhachis trina Donisthorpe, 1944	1318665	Polyrhachis trina Donisthorpe, 1944	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis trina	1318665	
1319144	Eurhopalothrix australis Brown & Kempf, 1960	1319144	Eurhopalothrix australis Brown & Kempf, 1960	128	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Eurhopalothrix	1319140	Eurhopalothrix australis	1319144	
1319427	Archimyrmex rostratus Cockerell, 1923	1319427	Archimyrmex rostratus Cockerell, 1923	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Archimyrmex	1319426	Archimyrmex rostratus	1319427	
1319517	Anochetus maynei Forel, 1913	1319517	Anochetus maynei Forel, 1913	11	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Anochetus	1319461	Anochetus maynei	1319517	
1319953	Pachycondyla leeuwenhoeki (Forel, 1886)	1319953	Pachycondyla leeuwenhoeki (Forel, 1886)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pachycondyla	1319685	Pachycondyla leeuwenhoeki	1319953	
1320533	Colobostruma Wheeler, 1927	1320533	Colobostruma Wheeler, 1927	114	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Colobostruma	1320533	Colobostruma sisypha		
1320848	Forelophilus Kutter, 1931	1320848	Forelophilus Kutter, 1931	7	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Forelophilus	1320848			
1321256	Leptogenys elegans Bolton, 1975	1321256	Leptogenys elegans Bolton, 1975	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptogenys	1321215	Leptogenys elegans	1321256	
1322393	Pheidole crassinoda Emery, 1895	1322393	Pheidole crassinoda Emery, 1895	53	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole crassinoda	1322393	
1322550	Pheidole militicida Wheeler, 1915	1322550	Pheidole militicida Wheeler, 1915	164	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole militicida	1322550	
1322573	Pheidole oxyops Forel, 1908	1322573	Pheidole oxyops Forel, 1908	84	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole oxyops	1322573	
1323207	Tetramorium pialtum Bolton, 1980	1323207	Tetramorium pialtum Bolton, 1980	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium pialtum	1323207	
1323252	Tetramorium warreni Arnold, 1926	1323252	Tetramorium warreni Arnold, 1926	11	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium warreni	1323252	
1323846	Leptothorax bugnioni Forel, 1894	1323846	Leptothorax bugnioni Forel, 1894	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptothorax	1323767	Leptothorax bugnioni	1323846	
1324114	Leptothorax schwebeli Forel, 1913	1324114	Leptothorax schwebeli Forel, 1913	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptothorax	1323767	Leptothorax schwebeli	1324114	
1324221	Opisthopsis jocosus Wheeler, 1918	1324221	Opisthopsis jocosus Wheeler, 1918	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Opisthopsis	1324220	Opisthopsis jocosus	1324221	
1324366	Crematogaster captiosa Forel, 1911	1324366	Crematogaster captiosa Forel, 1911	26	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster captiosa	1324366	
1324471	Crematogaster gerstaeckeri Dalla Torre, 1892	1324471	Crematogaster gerstaeckeri Dalla Torre, 1892	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster gerstaeckeri	1324471	
1326414	Froggattella latispina Wheeler, 1936	1326414	Froggattella latispina Wheeler, 1936	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Froggattella	1326413	Froggattella latispina	1326414	
1326666	Hypoponera sauteri Onoyama, 1989	1326666	Hypoponera sauteri Onoyama, 1989	45	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Hypoponera	1326614	Hypoponera sauteri	1326666	
4504744	Formica nasuta Nylander, 1856	1321631	Proformica nasuta (Nylander, 1856)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Proformica	1321612	Proformica nasuta	1321631	
5035020	Solenopsis substituta Santschi, 1925	5035020	Solenopsis substituta Santschi, 1925	64	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Solenopsis	9107211	Solenopsis substituta	5035020	
5035354	Odontomachus biolleyi Forel, 1908	5035354	Odontomachus biolleyi Forel, 1908	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Odontomachus	1317162	Odontomachus biolleyi	5035354	
5035722	Azteca chartifex multinida Forel, 1899	5035722	Azteca chartifex multinida Forel, 1899	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Azteca	1322845	Azteca chartifex	5035715	
6244258	Leptogenys kitteli altisquamis Forel, 1900	6244258	Leptogenys kitteli altisquamis Forel, 1900	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptogenys	1321215	Leptogenys kitteli	1321458	
6244714	Polyrhachis relucens breviorspinosa Donisthorpe, 1947	6244714	Polyrhachis relucens breviorspinosa Donisthorpe, 1947	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis relucens	1318622	
6244845	Polyrhachis labella obliqua Stitz, 1911	6244845	Polyrhachis labella obliqua Stitz, 1911	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis labella	1318485	
7391331	Zatania electra LaPolla, Kallal & Brady, 2012	7391331	Zatania electra LaPolla, Kallal & Brady, 2012	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Zatania	9027164	Zatania electra	7391331	
8141684	Crematogaster monteverdensis	8141684	Crematogaster monteverdensis	44	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Crematogaster	1324306	Crematogaster monteverdensis	8141684	
8516461	Arnoldius Dubovikoff, 2005	8516461	Arnoldius Dubovikoff, 2005	8	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Arnoldius	8516461	Arnoldius pusillus		
8774420	Meranoplus convexius	8774420	Meranoplus convexius	12	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Meranoplus	8301906	Meranoplus convexius	8774420	
8854274	Formicina rabaudi Bondroit, 1917	5035859	Lasius rabaudi (Bondroit, 1917)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Lasius	1325751	Lasius rabaudi	5035859	
8890459	Technomyrmex albipes var. vitiensis Mann, 1921	7664179	Technomyrmex vitiensis Mann, 1921	4	VARIETY	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Technomyrmex	1320039	Technomyrmex vitiensis	7664179	
8935889	Cardiocondyla goa Seifert, 2003	8935889	Cardiocondyla goa Seifert, 2003	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Cardiocondyla	1317100	Cardiocondyla goa	8935889	
9181380	Odontomachus assiniensis flavescens	9181380	Odontomachus assiniensis flavescens	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Odontomachus	1317162	Odontomachus assiniensis	5035329	
1312361	Camponotus Mayr, 1861	1312361	Camponotus Mayr, 1861	7	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus perjurus		
1314419	Monomorium Mayr, 1855	1314419	Monomorium Mayr, 1855	24	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Monomorium	1314419	Monomorium ravenshoense		
1316129	Bothriomyrmex pusillus (Mayr, 1876)	1316129	Bothriomyrmex pusillus (Mayr, 1876)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Bothriomyrmex	1316111	Bothriomyrmex pusillus	1316129	
1316273	Dacetinops cibdelus Brown & Wilson, 1957	1316273	Dacetinops cibdelus Brown & Wilson, 1957	28	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Dacetinops	1316268	Dacetinops cibdelus	1316273	
1316606	Acropyga goeldii Forel, 1893	1316606	Acropyga goeldii Forel, 1893	40	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Acropyga	1316546	Acropyga goeldii	1316606	
1317056	Meranoplus minor Forel, 1902	1317056	Meranoplus minor Forel, 1902	58	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Meranoplus	8301906	Meranoplus minor	1317056	
1317892	Dorylus wilverthi Emery, 1899	1317892	Dorylus wilverthi Emery, 1899	107	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Dorylus	1317800	Dorylus wilverthi	1317892	
1318173	Polyrhachis schenckii Forel, 1886	1318173	Polyrhachis schenckii Forel, 1886	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis schenckii	1318173	
1318599	Polyrhachis furcula Emery, 1911	1318599	Polyrhachis furcula Emery, 1911	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis furcula	1318599	
1318615	Polyrhachis derecyna Smith, 1871	1318615	Polyrhachis derecyna Smith, 1871	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Polyrhachis	1317959	Polyrhachis derecyna	1318615	
1320279	Strumigenys cochlearis Brown, 1988	1320279	Strumigenys cochlearis Brown, 1988	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Strumigenys	1320203	Strumigenys cochlearis	1320279	
1320585	Prolasius pallidus Clark, 1934	1320585	Prolasius pallidus Clark, 1934	18	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Prolasius	1320574	Prolasius pallidus	1320585	
1320700	Acromyrmex disciger (Mayr, 1887)	1320700	Acromyrmex disciger (Mayr, 1887)	58	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Acromyrmex	1320640	Acromyrmex disciger	1320700	
1321202	Pyramica filirrhina (Brown, 1950)	1321202	Pyramica filirrhina (Brown, 1950)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pyramica	1321015	Pyramica filirrhina	1321202	
1321283	Leptogenys donisthorpei Mann, 1922	1321283	Leptogenys donisthorpei Mann, 1922	27	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptogenys	1321215	Leptogenys donisthorpei	1321283	
1321681	Pheidole gracilipes (Motschoulsky, 1863)	1321681	Pheidole gracilipes (Motschoulsky, 1863)	11	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Pheidole	1321654	Pheidole gracilipes	1321681	
1322781	Podomyrma silvicola Smith, 1860	1322781	Podomyrma silvicola Smith, 1860	40	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Podomyrma	1322702	Podomyrma silvicola	1322781	
1323491	Tetramorium pulcherrimum (Donisthorpe, 1945)	1323491	Tetramorium pulcherrimum (Donisthorpe, 1945)	26	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium pulcherrimum	1323491	
1323947	Leptothorax rottenbergii (Emery, 1870)	1323947	Leptothorax rottenbergii (Emery, 1870)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptothorax	1323767	Leptothorax rottenbergii	1323947	
1325740	Leptanilla doderoi Emery, 1915	1325740	Leptanilla doderoi Emery, 1915	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptanilla	1325714	Leptanilla doderoi	1325740	
1326322	Platythyrea tenuis Emery, 1899	1326322	Platythyrea tenuis Emery, 1899	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Platythyrea	1326298	Platythyrea tenuis	1326322	
1326549	Gnamptogenys horni (Santschi, 1929)	1326549	Gnamptogenys horni (Santschi, 1929)	364	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Gnamptogenys	1326511	Gnamptogenys horni	1326549	
1326787	Hypoponera vitiensis (Mann, 1921)	1326787	Hypoponera vitiensis (Mann, 1921)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Hypoponera	1326614	Hypoponera vitiensis	1326787	
1327280	Myrmoteras indicum Moffett, 1985	1327280	Myrmoteras indicum Moffett, 1985	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myrmoteras	1327250	Myrmoteras indicum	1327280	
1327409	Amblyopone gaetulica Baroni Urbani, 1978	1327409	Amblyopone gaetulica Baroni Urbani, 1978	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Amblyopone	1327374	Amblyopone gaetulica	1327409	
1327428	Amblyopone monrosi Brown, 1960	1327428	Amblyopone monrosi Brown, 1960	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Amblyopone	1327374	Amblyopone monrosi	1327428	
5033771	Camponotus borellii Emery, 1894	5033771	Camponotus borellii Emery, 1894	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Camponotus	1312361	Camponotus borellii	5033771	
